#(1) SSI website, (2) Hekker et al. 2011, (3) Stello et al. 2013, (4) Yu et al. 2016, (5) Mathur et al. 2016, (6) Gaulme et al. 2013, (7) Gaulme et al. 2014, (8) Chaplin et al. 2014, (9)Beck et al. 2014, (10)Pinsonneault et al. 2014					
#KIC	Vmax	Vmax_err	Dv	Dv_err	ref
2436540	53.29402 	0.32128 	5.81493 	0.00151 	1,5
2436543	27.64446 	0.21605 	3.48347 	0.00157 	1
2436608	24.32462 	0.26270 	2.50342 	0.00204 	1
2436680	17.63692 	0.17480 	2.53919 	0.00134 	1
2436682	29.26907 	0.14821 	4.04663 	0.00279 	1
2436688	71.82109 	0.44027 	7.25364 	0.00183 	1,9
2436732	29.36521 	0.18177 	3.66064 	0.00143 	1,9
2436750	30.47227 	0.08425 	3.72094 	0.00199 	1
2436759	30.53321 	0.14127 	3.72552 	0.00204 	1
2436814	24.31158 	0.12969 	3.13120 	0.00079 	1,5
2436818	91.48384 	0.90045 	8.80088 	0.00445 	1
2436824	32.07609 	0.16372 	3.86203 	0.00084 	1,5
2436884	8.71927 	0.10581 	1.41026 	0.00141 	1
2436900	33.93997 	0.19237 	4.06066 	0.00090 	1,9
2436912	29.53859 	0.20440 	3.73627 	0.00147 	1,9
2436935	33.99506 	0.76487 	4.06529 	0.00497 	1
2436944	30.61240 	0.06008 	3.71733 	0.00154 	1,9
2436981	117.19108 	0.87094 	10.13635 	0.00573 	1
2437040	25.05351 	0.06049 	3.07693 	0.00083 	1,5
2437103	27.45534 	0.16825 	3.72463 	0.00165 	1,9
2437164	28.94215 	0.17726 	3.73235 	0.00164 	1
2437191	126.48676 	0.83708 	11.12594 	0.00417 	1,3,9
2437240	42.85409 	0.22808 	4.85558 	0.00096 	1,9
2437267	36.23846 	0.30113 	3.86516 	0.00177 	1
2437270	64.25359 	0.37397 	6.52066 	0.00152 	1
2437325	90.34917 	0.29319 	8.50494 	0.00351 	1
2437327	54.96069 	0.60775 	5.91104 	0.00213 	1
2437340	8.36652 	0.07667 	1.36276 	0.00106 	1,9
2437353	31.12104 	0.04895 	3.79744 	0.00135 	1,9
2437402	42.75583 	0.23595 	4.82432 	0.00109 	1,5
2437444	18.49641 	0.11879 	2.47585 	0.00085 	1,9
2437488	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2437507	19.87429 	0.11538 	2.61914 	0.00082 	1,5
2437539	44.61655 	0.23165 	4.90505 	0.00103 	1,5
2437564	30.37556 	0.18818 	3.81748 	0.00142 	1,9
2437589	44.14739 	0.24184 	4.61901 	0.00103 	1,5
2437622	10.25574 	0.10292 	1.49504 	0.00181 	1
2437653	69.21251 	0.36544 	7.04705 	0.00162 	1,5
2437692	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2437698	30.35857 	0.07800 	3.70752 	0.00154 	1,5
2437781	83.08025 	0.25895 	7.85468 	0.00347 	1,9
2437804	26.00640 	0.16600 	3.33870 	0.00134 	1,9
2437805	31.02510 	0.04402 	3.75639 	0.00121 	1,5
2437816	17.35532 	0.10758 	2.36367 	0.00078 	1,5
2437851	11.64313 	0.08358 	1.89848 	0.00195 	1
2437901	31.53154 	0.11634 	3.84578 	0.00242 	1,9
2437957	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2437965	7.34284 	0.09133 	1.28826 	0.00227 	1,9
2437976	84.53874 	0.86521 	8.18444 	0.00305 	1,9
2437987	30.44130 	0.05071 	3.71728 	0.00159 	1,9
2438038	62.90000 	3.00000 	6.15000 	0.19000 	5
2438051	30.38835 	0.23214 	3.66856 	0.00168 	1,9
2438069	28.73299 	0.19949 	4.15125 	0.00244 	1,4
2438094	9.81152 	0.03703 	1.60619 	0.00108 	1,5
2438100	69.14950 	0.28032 	6.04778 	0.00224 	1
2438139	32.20583 	0.08275 	3.92507 	0.00182 	1
2438140	66.28112 	0.42654 	6.76889 	0.00189 	1,9
2438191	88.54540 	0.80513 	8.44441 	0.00416 	1
2438289	14.67399 	0.12618 	2.21619 	0.00139 	1
2438333	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2438368	80.25123 	0.08112 	6.96232 	0.00112 	1,3
2438462	22.80942 	0.19169 	3.39719 	0.00204 	1
2438470	60.48556 	0.42715 	6.47863 	0.00184 	1,9
2438522	27.99320 	0.15729 	3.87429 	0.00290 	1,3,9
2439378	127.20000 	0.60000 	11.28000 	0.02000 	4
2439420	29.20000 	0.60000 	4.23000 	0.16000 	4
2439630	13.42685 	0.23315 	2.00989 	0.00238 	1
2441436	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2441510	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2441711	33.92158 	0.34599 	3.98974 	0.00191 	1,5
2441995	28.66669 	0.21428 	4.04581 	0.00216 	1,9
2442363	26.32439 	0.04793 	3.22877 	0.00138 	1,9
2442382	218.00000 	1.50000 	16.12000 	0.02000 	4
2442483	-99.90000 	-99.90000 	9.17900 	-99.90000 	3,9
2442559	40.13275 	0.21665 	4.54881 	0.00134 	1,3,9
2442569	5.47616 	0.01137 	1.08044 	0.00183 	1
2442606	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2442751	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2442759	57.71327 	0.26407 	6.26505 	0.00112 	1,9
2443035	39.09760 	0.23713 	4.47565 	0.00175 	1,9
2443045	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2443055	32.75457 	0.38481 	4.07367 	0.00243 	1
2443434	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2443567	249.01790 	1.14939 	16.52816 	0.01745 	1
2443573	43.28586 	0.03680 	4.66114 	0.00089 	1,9
2443691	42.50135 	0.59802 	3.98568 	0.00486 	1,9
2443903	-99.90000 	-99.90000 	6.96400 	-99.90000 	3,9
2444062	51.39222 	0.14080 	4.99141 	0.00135 	1,9
2444316	32.42883 	0.05854 	3.95126 	0.00143 	1,9
2444348	28.92073 	0.17843 	3.26767 	0.00088 	1,2,9
2444598	32.79437 	0.10180 	3.99416 	0.00280 	1,9
2444691	28.37787 	0.09539 	3.92569 	0.00222 	1,9
2444790	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2445416	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2445426	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2445712	29.37831 	0.17848 	3.91928 	0.00161 	1
2445833	30.20091 	0.33318 	4.02920 	0.00287 	1,9
2445947	31.02534 	0.20605 	4.05832 	0.00171 	1,9
2446141	42.46953 	0.45255 	4.97922 	0.00417 	1,9
2446327	50.71437 	0.19973 	5.60268 	0.00094 	1,9
2447046	151.12240 	0.82267 	12.24734 	0.00464 	1,9
2447476	84.81284 	0.31989 	7.87511 	0.00110 	1,3,9
2447529	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2447604	55.78505 	0.10510 	4.93630 	0.00125 	1,3,9
2448225	34.60866 	0.20077 	3.96505 	0.00131 	1,3,2,9
2448260	37.79819 	0.21304 	4.38474 	0.00163 	1,9
2448669	36.82866 	0.48085 	4.30154 	0.00328 	1
2448679	36.81712 	0.21340 	4.29838 	0.00138 	1,3,9
2448727	36.51820 	0.12859 	4.41645 	0.00126 	1,5
2448756	33.96358 	0.06869 	4.13110 	0.00139 	1,9
2449020	63.06900 	0.06916 	6.03574 	0.00132 	1,3
2449053	28.53641 	0.03204 	3.94686 	0.00094 	1
2449327	26.11155 	0.23224 	3.49582 	0.00205 	1,9
2449374	36.65240 	0.52172 	4.21271 	0.00311 	1,9
2449518	80.90660 	0.41489 	7.18937 	0.00174 	1,9
2449558	83.26503 	0.29989 	7.59970 	0.00120 	1,3,9
2449570	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2449703	30.95788 	0.20701 	3.95997 	0.00152 	1,2,9
2449858	27.02158 	0.33757 	3.45664 	0.00300 	1
2450318	135.00000 	0.80000 	11.54000 	0.02000 	4
2450729	1053.00000 	68.00000 	61.90000 	0.60000 	8,9
2451350	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2451509	77.39663 	0.29114 	7.16180 	0.00103 	1,3,9
2451577	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2451696	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2451903	27.96797 	0.32584 	2.62379 	0.00202 	1,9
2452439	53.57863 	0.40579 	5.62358 	0.00171 	1,3,9
2452672	28.72150 	0.22404 	3.51384 	0.00450 	1
2452890	43.38724 	0.17731 	4.68522 	0.00358 	1,9
2452929	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2554152	6.08963 	0.06435 	1.17328 	0.00181 	1,9
2554924	33.06247 	0.17933 	3.98075 	0.00139 	1,3,2,9
2555080	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2555088	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2555126	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2555684	221.27239 	4.53875 	16.70339 	0.02568 	1
2555714	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2556252	16.70916 	0.23287 	2.42017 	0.00193 	1,9
2556297	31.96434 	0.09029 	3.89669 	0.00251 	1
2556387	18.10063 	0.11387 	2.21930 	0.00166 	1,5
2556475	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2556625	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2556640	38.00997 	0.20120 	4.42587 	0.00129 	1,9
2556945	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2557115	13.71938 	0.20261 	1.99422 	0.00196 	1
2557392	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2557441	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2557556	61.13527 	0.26611 	6.47956 	0.00218 	1,9
2557799	35.93568 	0.35076 	4.49204 	0.00187 	1
2557864	28.15737 	0.30409 	3.61848 	0.00231 	1,3,9
2557942	30.83029 	0.32099 	4.00587 	0.00266 	1,9
2558677	55.85620 	0.18220 	5.95163 	0.00149 	1,3,9
2558794	33.14554 	0.27138 	4.11726 	0.00189 	1,9
2568558	27.79133 	0.40253 	2.98553 	0.00280 	1
2568563	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2568575	31.92624 	0.13743 	3.89221 	0.00292 	1
2568654	14.42186 	0.14902 	2.08667 	0.00127 	1
2568756	48.71073 	0.56073 	5.60547 	0.00279 	1
2568912	129.88091 	0.48263 	8.85096 	0.00332 	1,3,9
2569055	30.28540 	0.06044 	3.69888 	0.00154 	1,9
2569078	22.87418 	0.17260 	2.93449 	0.00103 	1
2569204	5.48209 	0.07792 	0.98382 	0.00195 	1
2569360	20.83845 	0.12066 	2.76067 	0.00085 	1,5
2569426	58.18926 	0.22578 	6.22118 	0.00128 	1
2569488	32.75917 	0.25413 	3.81907 	0.00167 	1
2569618	53.22539 	0.13237 	5.68691 	0.00133 	1,9
2569673	99.30000 	8.40000 	9.06000 	0.04000 	4
2569891	28.60787 	0.08893 	3.50036 	0.00225 	1
2569945	30.93124 	0.05249 	3.77507 	0.00149 	1,9
2570094	63.33456 	0.36624 	6.53312 	0.00137 	1,5
2570172	69.18027 	0.44681 	7.06738 	0.00192 	1,9
2570214	27.73989 	0.20080 	3.54817 	0.00169 	1,9
2570244	102.63186 	0.63899 	9.23758 	0.00422 	1
2570370	46.80120 	0.53461 	4.82172 	0.00338 	1,3,9
2570384	59.00124 	0.44949 	6.40837 	0.00249 	1,9
2570518	43.91180 	0.25896 	4.96349 	0.00104 	1,5
2570575	75.09197 	0.48966 	7.48635 	0.00198 	1
2570578	29.94194 	0.31173 	3.55480 	0.00205 	1
2570652	83.11574 	0.72600 	8.41730 	0.00351 	1
2570659	29.49398 	0.17708 	4.03065 	0.00178 	1,4
2570696	14.26819 	0.28366 	2.22468 	0.00236 	1
2570715	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2570794	10.46024 	0.02048 	1.69466 	0.00134 	1
2570870	71.94750 	0.62232 	7.65146 	0.00245 	1,3,9
2570924	48.79284 	0.51381 	5.36749 	0.00242 	1
2571093	2.10000 	0.10000 	0.48000 	0.48000 	5
2571106	59.16910 	0.29000 	5.49215 	0.00131 	1,4
2571164	30.05545 	0.19103 	3.67172 	0.00311 	1
2571323	36.77347 	0.27469 	4.68255 	0.00125 	1,9
2571524	29.98437 	0.37051 	3.75772 	0.00350 	1
2571668	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2572089	43.29349 	0.07952 	4.23981 	0.00114 	1,9
2572323	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2572430	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2572522	27.18477 	0.13872 	3.46991 	0.00093 	1,9
2572613	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2572667	33.98485 	0.10161 	4.13359 	0.00220 	1,9
2573042	19.00102 	0.05752 	2.34762 	0.00187 	1
2573092	34.51187 	0.15074 	4.07970 	0.00092 	1,3,2,9
2573548	11.43792 	0.25548 	1.67931 	0.00259 	1,9
2574191	30.64945 	0.22773 	4.09231 	0.00197 	1,9
2574543	34.87858 	0.27535 	4.12463 	0.00132 	1,9
2575024	31.69167 	0.06670 	3.86462 	0.00164 	1,3,9
2575044	31.17172 	0.20857 	4.08671 	0.00163 	1,9
2575862	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2576211	31.84816 	0.27524 	4.04276 	0.00214 	1,9
2576417	55.71072 	0.10664 	5.93702 	0.00125 	1,3,9
2576640	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2576993	30.06605 	0.24066 	4.04681 	0.00236 	1
2577330	30.88475 	0.32627 	4.02377 	0.00272 	1,9
2578198	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2578301	35.26892 	0.10518 	4.27125 	0.00267 	1,9
2578581	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2578811	1.60000 	0.10000 	0.35000 	0.04000 	5
2578893	14.36392 	0.31026 	1.98869 	0.00266 	1,9
2579142	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2579661	-99.90000 	-99.90000 	11.18200 	-99.90000 	3,9
2580198	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2580691	54.48095 	0.12748 	5.81340 	0.00158 	1,9
2580869	19.06144 	0.30576 	2.92863 	0.00311 	1
2581074	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2581258	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2581394	35.19930 	0.08878 	4.25710 	0.00250 	1,9
2581533	50.76110 	0.17668 	5.43784 	0.00155 	1,9
2581583	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2581881	206.52704 	1.63345 	15.36076 	0.01351 	1
2582178	57.21092 	0.39416 	6.15625 	0.00152 	1,9
2582764	31.23409 	0.27331 	4.04525 	0.00210 	1,9
2582784	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2583386	68.84343 	0.35577 	6.38268 	0.00126 	1,3,9
2583472	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2583651	32.50657 	0.05095 	3.94241 	0.00143 	1,3,9
2583658	35.45116 	0.10771 	4.30473 	0.00174 	1
2583884	57.98819 	0.53366 	5.99758 	0.00324 	1,3
2584189	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2584202	40.27750 	0.07965 	4.36414 	0.00173 	1,9
2584477	105.03716 	0.16750 	9.78675 	0.00121 	1,3,9
2584478	173.19319 	0.72296 	13.90337 	0.00232 	1,9
2584909	18.40583 	0.20608 	2.59435 	0.00169 	1
2584997	-99.90000 	-99.90000 	14.39100 	-99.90000 	3,9
2585190	46.07633 	0.37000 	5.25215 	0.00381 	1,9
2585358	32.36572 	0.10448 	3.94385 	0.00208 	1,3,9
2585447	8.30000 	0.50000 	1.42000 	0.05000 	5
2692189	28.12656 	0.22161 	4.07700 	0.00274 	1,4
2692438	10.06091 	0.24897 	1.62608 	0.00283 	1,9
2692629	217.65628 	0.67893 	17.49249 	0.00482 	1,9
2693261	33.64067 	0.26070 	3.87846 	0.00146 	1,9
2693967	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2695267	28.81141 	0.12845 	3.98355 	0.00243 	1,9
2695336	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2695592	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2695975	10.42621 	0.10291 	1.54177 	0.00109 	1,2,9
2696115	19.90829 	0.21702 	2.31573 	0.00131 	1,9
2696120	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2696262	75.17091 	0.32726 	6.77653 	0.00125 	1
2696628	9.93440 	0.08415 	1.56383 	0.00099 	1,2,9
2696732	88.69312 	0.13079 	8.35678 	0.00146 	1,3,2,9
2696739	206.69885 	0.28295 	13.04663 	0.00326 	1,3,9
2696947	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2696955	102.05535 	0.48465 	8.65169 	0.00146 	1,2,9
2697082	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2697306	227.40930 	0.94129 	16.07939 	0.00877 	1,4
2697501	-99.90000 	-99.90000 	4.92300 	-99.90000 	3,9
2697907	28.04953 	0.24517 	4.02460 	0.00247 	1,9
2706683	29.44474 	0.49497 	3.75955 	0.00400 	1,9
2707336	30.17188 	0.09422 	3.68547 	0.00218 	1
2707478	16.58367 	0.17647 	2.45115 	0.00143 	1
2707560	9.25479 	0.06046 	1.51720 	0.00173 	1
2707597	23.35592 	0.29888 	3.25052 	0.00312 	1
2707903	179.75829 	0.88198 	13.93428 	0.00737 	1
2708001	10.20062 	0.18772 	1.60379 	0.00233 	1
2708270	13.76647 	0.11200 	1.97178 	0.00094 	1,9
2708445	57.47807 	0.22046 	6.11426 	0.00132 	1,5
2708803	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2708945	43.00516 	0.16689 	5.17626 	0.00192 	1
2709230	45.35855 	0.33029 	5.08734 	0.00143 	1,9
2709587	33.30000 	0.90000 	4.15000 	0.03000 	4
2709625	35.37243 	0.06363 	4.29555 	0.00132 	1,9
2709877	8.37460 	0.10112 	1.44910 	0.00159 	1,9
2710002	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2710171	28.81988 	0.34198 	3.81432 	0.00279 	1,9
2710194	56.67460 	0.05792 	6.03375 	0.00090 	1,9
2710357	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2710472	43.33679 	0.05155 	4.68003 	0.00109 	1,9
2710631	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2711035	47.35462 	0.33868 	5.36508 	0.00150 	1,9
2711123	79.60815 	0.31184 	8.00612 	0.00215 	1,6,9
2711432	9.87448 	0.11707 	1.56172 	0.00152 	1,9
2711477	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2711573	352.10000 	2.90000 	23.51000 	0.13000 	4
2712313	55.80150 	0.35175 	5.88424 	0.00149 	1,9
2712534	29.04201 	0.35395 	4.09668 	0.00390 	1,9
2712561	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2712761	-99.90000 	-99.90000 	5.99700 	-99.90000 	3,9
2713278	48.05041 	0.21744 	5.22612 	0.00093 	1,9
2713304	6.94962 	0.07919 	1.17322 	0.00144 	1,5
2713305	53.11956 	0.19683 	5.61275 	0.00079 	1,9
2713345	27.40000 	0.50000 	3.97000 	0.11000 	4
2713391	33.95058 	0.05209 	4.12958 	0.00141 	1,9
2713674	39.79165 	0.20673 	4.84880 	0.00105 	1,4
2713894	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2714090	52.03101 	0.37374 	5.30495 	0.00182 	1,3,9
2714108	-99.90000 	-99.90000 	4.40200 	-99.90000 	3,9
2714397	31.80000 	-99.90000 	4.14000 	-99.90000 	2
2714470	27.16471 	0.26167 	3.45633 	0.00155 	1,9
2714785	109.57344 	0.34196 	10.42761 	0.00132 	1,3,9
2715041	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2715419	9.50000 	0.70000 	1.88000 	0.01000 	5
2715523	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2715920	25.58997 	0.29278 	3.47592 	0.00276 	1,9
2715975	-99.90000 	-99.90000 	9.30400 	-99.90000 	3,9
2716214	29.24453 	0.23902 	3.83249 	0.00241 	1,9
2716376	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2716608	65.08674 	0.10545 	5.71155 	0.00148 	1,3,9
2717201	63.73978 	0.31498 	6.68229 	0.00138 	1,4
2717478	32.84035 	0.09291 	3.99955 	0.00232 	1,9
2718241	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2719113	32.46487 	0.16048 	3.95549 	0.00214 	1,9
2719382	31.69292 	0.19005 	4.09793 	0.00144 	1,9
2719466	10.39065 	0.21922 	1.89494 	0.00349 	1,9
2719701	136.91560 	0.81946 	11.94466 	0.00375 	1,9
2719795	51.54489 	0.07569 	5.51718 	0.00082 	1,3,9
2720096	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2720444	30.63505 	0.31152 	4.00296 	0.00258 	1,9
2720777	124.21482 	0.43005 	10.49067 	0.00273 	1,9
2721453	214.10000 	35.30000 	15.44000 	0.05000 	5
2722294	28.10647 	0.37183 	3.81696 	0.00308 	1,9
2722450	35.38376 	0.08283 	4.25581 	0.00254 	1,9
2722473	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2722717	32.02030 	0.33575 	3.43144 	0.00258 	1,9
2722819	30.01533 	0.07374 	3.28719 	0.00122 	1,9
2831788	51.31635 	0.05026 	5.49406 	0.00073 	1,2,9
2831815	49.00850 	0.21918 	5.63711 	0.00091 	1,9
2831923	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2832426	45.00526 	0.04735 	4.85138 	0.00090 	1,9
2833089	34.08159 	0.07161 	4.10679 	0.00137 	1,9
2833772	-99.90000 	-99.90000 	9.07300 	-99.90000 	3,9
2834229	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2834230	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2834607	39.56716 	0.63731 	4.20028 	0.00373 	1,9
2834796	29.61787 	0.10473 	3.61999 	0.00181 	1
2835067	76.95371 	0.33858 	7.62455 	0.00119 	1,3,9
2835270	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2835283	42.06619 	0.05094 	5.06882 	0.00088 	1,9
2835657	-99.90000 	-99.90000 	7.82500 	-99.90000 	3,9
2835720	56.62481 	0.13386 	6.02875 	0.00126 	1,3,9
2836038	36.21116 	0.17583 	4.21299 	0.00133 	1,9
2837276	53.79655 	0.13451 	5.74449 	0.00207 	1,9
2837475	1630.00000 	54.00000 	75.10000 	1.30000 	8
2845408	74.59224 	0.31457 	6.23873 	0.00117 	1,3,9
2845610	88.52301 	0.16935 	7.04951 	0.00177 	1,5
2845734	57.79626 	0.20820 	6.14612 	0.00167 	1,9
2846051	6.80000 	0.40000 	1.15000 	0.04000 	5
2846355	32.01740 	0.35811 	4.10919 	0.00280 	1,9
2846441	51.03953 	0.70286 	5.57449 	0.00309 	1
2846534	55.85869 	0.43701 	5.95188 	0.00521 	1
2846543	29.82976 	0.20122 	4.21719 	0.00194 	1,9
2846659	93.65539 	0.28932 	9.34326 	0.00117 	1,3,9
2846944	8.30000 	0.70000 	1.42000 	0.20000 	5
2847114	8.14792 	0.02396 	1.33983 	0.00143 	1,5
2847541	15.36993 	0.03606 	2.15956 	0.00091 	1,9
2847821	28.18544 	0.30869 	3.78349 	0.00408 	1
2847978	8.56907 	0.13973 	1.49576 	0.00213 	1,2,9
2848618	38.77114 	0.09605 	4.20776 	0.00160 	1,3,9
2848725	28.50000 	1.00000 	3.99000 	0.08000 	4
2848857	27.20364 	0.07849 	3.76864 	0.00209 	1,9
2848887	42.54029 	0.04957 	4.59800 	0.00096 	1,9
2849057	46.58632 	0.22190 	5.35119 	0.00096 	1,4
2849125	728.00000 	27.00000 	41.40000 	1.80000 	8,9
2849476	16.97504 	0.20403 	2.24110 	0.00165 	1,9
2849645	10.91178 	0.09912 	1.84417 	0.00061 	1
2849721	30.82479 	0.22865 	3.76252 	0.00415 	1,9
2850010	50.42466 	0.25232 	5.32110 	0.00109 	1,9
2850466	38.99801 	0.22782 	4.59780 	0.00110 	1,4
2850480	52.80342 	0.12267 	5.64434 	0.00093 	1,9
2850913	49.20000 	2.50000 	5.23000 	0.18000 	5
2851014	24.30000 	0.80000 	3.25000 	0.09000 	4
2851135	51.17358 	0.29761 	5.38309 	0.00126 	1
2851936	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2852181	62.16235 	0.15467 	6.58183 	0.00169 	1
2852827	31.32123 	0.18506 	3.97396 	0.00133 	1,4
2852862	1030.00000 	38.00000 	53.80000 	0.70000 	8,9
2853089	122.30000 	5.80000 	10.89000 	0.31000 	5
2853354	120.84497 	0.25537 	10.31097 	0.00181 	1,3,9
2853469	1.90000 	0.10000 	0.45000 	0.00000 	5
2853631	30.05453 	0.29676 	3.94831 	0.00255 	1,9
2853886	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2854297	28.66880 	0.16024 	3.88762 	0.00165 	1,9
2854664	43.06062 	0.08222 	4.65161 	0.00149 	1,4
2854735	5.32882 	0.05768 	1.02542 	0.00191 	1,9
2855034	143.65934 	0.55263 	13.13574 	0.00202 	1,9
2855150	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2855541	32.84786 	0.25666 	4.12653 	0.00228 	1
2855642	223.10000 	1.60000 	16.78000 	0.01000 	4
2855687	49.63365 	0.38760 	5.18234 	0.00155 	1
2855771	159.33717 	0.53350 	13.49998 	0.00417 	1,4
2856328	67.31873 	0.39186 	6.72799 	0.00147 	1,3,9
2856412	36.50107 	0.19712 	4.69858 	0.00399 	1,3,9
2856448	189.25008 	0.96244 	15.18336 	0.00939 	1
2856589	28.72738 	0.18824 	3.44122 	0.00097 	1,9
2856721	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2856769	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2856795	89.80048 	0.15897 	7.74714 	0.00131 	1
2856803	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2856815	28.14304 	0.04923 	3.44521 	0.00153 	1,9
2856817	30.54077 	0.08234 	4.21366 	0.00207 	1,9
2857130	31.70000 	0.60000 	4.00000 	0.03000 	4
2857592	33.50000 	1.80000 	3.98000 	0.04000 	5
2858129	38.11145 	0.39458 	4.22002 	0.00248 	1,9
2858216	27.62010 	0.10179 	3.82440 	0.00314 	1
2858440	-99.90000 	-99.90000 	4.82700 	-99.90000 	3,9
2858740	29.48589 	0.18397 	3.71036 	0.00139 	1,9
2859830	28.05654 	0.23990 	3.78986 	0.00231 	1,9
2860010	78.29759 	0.11471 	6.80167 	0.00140 	1,3,9
2860123	19.81345 	0.09324 	2.76902 	0.00198 	1
2860452	29.62844 	0.31910 	3.89680 	0.00308 	1,9
2860746	11.89704 	0.16097 	1.86997 	0.00173 	1,9
2860875	37.58154 	0.26249 	4.28907 	0.00163 	1,9
2860885	51.89659 	0.24013 	5.53916 	0.00167 	1,9
2860936	96.00238 	0.13937 	7.61834 	0.00150 	1
2861042	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2861062	13.10000 	0.90000 	1.82000 	0.28000 	5
2861403	-99.90000 	-99.90000 	-99.90000 	-99.90000 	9
2861630	29.59469 	0.08109 	2.93719 	0.00294 	1,9
2865296	26.52069 	0.26853 	2.83882 	0.00261 	1,5
2865774	1252.00000 	90.00000 	62.70000 	2.70000 	8,9
2968820	31.88539 	0.31528 	4.00289 	0.00169 	1
2969151	34.79508 	0.13824 	4.19144 	0.00295 	1
2969462	31.79541 	0.03415 	3.47598 	0.00081 	1,9
